Budget_ID,Department,Description,Amount_PHP,Fiscal_Year,Region
GAA-2024-0000008032,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,18.0,2024,17.0
GAA-2024-0000008033,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,83.0,2024,17.0
GAA-2024-0000008034,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,15.0,2024,17.0
GAA-2024-0000008035,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,83.0,2024,17.0
GAA-2024-0000008036,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,15.0,2024,17.0
GAA-2024-0000008037,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,4.0,2024,17.0
GAA-2024-0000008038,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,23.0,2024,17.0
GAA-2024-0000008039,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,4.0,2024,17.0
GAA-2024-0000008040,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,3.0,2024,17.0
GAA-2024-0000008041,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,108.0,2024,17.0
GAA-2024-0000008042,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,40.0,2024,17.0
GAA-2024-0000008043,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,30.0,2024,17.0
GAA-2024-0000008044,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,40.0,2024,17.0
GAA-2024-0000008045,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,120.0,2024,17.0
GAA-2024-0000008046,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,449.0,2024,1.0
GAA-2024-0000008047,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,24.0,2024,1.0
GAA-2024-0000008048,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,6.0,2024,1.0
GAA-2024-0000008049,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,1.0
GAA-2024-0000008050,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,1.0
GAA-2024-0000008051,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,1.0
GAA-2024-0000008052,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,1.0
GAA-2024-0000008053,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008054,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,1.0
GAA-2024-0000008055,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008056,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008057,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,265.0,2024,1.0
GAA-2024-0000008058,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,76.0,2024,1.0
GAA-2024-0000008059,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,265.0,2024,1.0
GAA-2024-0000008060,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,50.0,2024,1.0
GAA-2024-0000008061,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,102.0,2024,1.0
GAA-2024-0000008062,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,54.0,2024,1.0
GAA-2024-0000008063,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,439.0,2024,1.0
GAA-2024-0000008064,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,24.0,2024,1.0
GAA-2024-0000008065,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,6.0,2024,1.0
GAA-2024-0000008066,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,1.0
GAA-2024-0000008067,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,1.0
GAA-2024-0000008068,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,1.0
GAA-2024-0000008069,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,1.0
GAA-2024-0000008070,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008071,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,1.0
GAA-2024-0000008072,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008073,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008074,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,127.0,2024,1.0
GAA-2024-0000008075,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,30.0,2024,1.0
GAA-2024-0000008076,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,50.0,2024,1.0
GAA-2024-0000008077,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,50.0,2024,1.0
GAA-2024-0000008078,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,50.0,2024,1.0
GAA-2024-0000008079,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,60.0,2024,1.0
GAA-2024-0000008080,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,25.0,2024,1.0
GAA-2024-0000008081,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,120.0,2024,1.0
GAA-2024-0000008082,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,50.0,2024,1.0
GAA-2024-0000008083,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,53.0,2024,1.0
GAA-2024-0000008084,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,449.0,2024,1.0
GAA-2024-0000008085,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,24.0,2024,1.0
GAA-2024-0000008086,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,6.0,2024,1.0
GAA-2024-0000008087,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,1.0
GAA-2024-0000008088,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,1.0
GAA-2024-0000008089,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,1.0
GAA-2024-0000008090,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,1.0
GAA-2024-0000008091,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008092,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,1.0
GAA-2024-0000008093,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008094,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,1.0
GAA-2024-0000008095,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,205.0,2024,1.0
GAA-2024-0000008096,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,116.0,2024,1.0
GAA-2024-0000008097,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,72.0,2024,1.0
GAA-2024-0000008098,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,107.0,2024,1.0
GAA-2024-0000008099,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,62.0,2024,1.0
GAA-2024-0000008100,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,62.0,2024,1.0
GAA-2024-0000008101,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,197.0,2024,1.0
GAA-2024-0000008102,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,72.0,2024,1.0
GAA-2024-0000008103,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,54.0,2024,1.0
GAA-2024-0000008104,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,727.0,2024,1.0
GAA-2024-0000008105,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,48.0,2024,1.0
GAA-2024-0000008106,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,12.0,2024,1.0
GAA-2024-0000008107,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,61.0,2024,1.0
GAA-2024-0000008108,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,1.0
GAA-2024-0000008109,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,61.0,2024,1.0
GAA-2024-0000008110,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,1.0
GAA-2024-0000008111,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,1.0
GAA-2024-0000008112,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,16.0,2024,1.0
GAA-2024-0000008113,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,1.0
GAA-2024-0000008114,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,1.0
GAA-2024-0000008115,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,499.0,2024,1.0
GAA-2024-0000008116,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,375.0,2024,1.0
GAA-2024-0000008117,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,499.0,2024,1.0
GAA-2024-0000008118,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,749.0,2024,1.0
GAA-2024-0000008119,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,375.0,2024,1.0
GAA-2024-0000008120,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,87.0,2024,1.0
GAA-2024-0000008121,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,449.0,2024,14.0
GAA-2024-0000008122,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,24.0,2024,14.0
GAA-2024-0000008123,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,6.0,2024,14.0
GAA-2024-0000008124,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,14.0
GAA-2024-0000008125,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,14.0
GAA-2024-0000008126,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,37.0,2024,14.0
GAA-2024-0000008127,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,5.0,2024,14.0
GAA-2024-0000008128,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,14.0
GAA-2024-0000008129,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,14.0
GAA-2024-0000008130,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,14.0
GAA-2024-0000008131,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,1.0,2024,14.0
GAA-2024-0000008132,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,308.0,2024,14.0
GAA-2024-0000008133,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,67.0,2024,14.0
GAA-2024-0000008134,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,106.0,2024,14.0
GAA-2024-0000008135,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,20.0,2024,14.0
GAA-2024-0000008136,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,30.0,2024,14.0
GAA-2024-0000008137,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,14.0
GAA-2024-0000008138,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,28.0,2024,14.0
GAA-2024-0000008139,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,36.0,2024,14.0
GAA-2024-0000008140,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,220.0,2024,14.0
GAA-2024-0000008141,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,20.0,2024,14.0
GAA-2024-0000008142,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,12.0,2024,14.0
GAA-2024-0000008143,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,12.0,2024,14.0
GAA-2024-0000008144,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,8.0,2024,14.0
GAA-2024-0000008145,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,50.0,2024,14.0
GAA-2024-0000008146,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,20.0,2024,14.0
GAA-2024-0000008147,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,54.0,2024,14.0
GAA-2024-0000008148,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,731.0,2024,14.0
GAA-2024-0000008149,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,48.0,2024,14.0
GAA-2024-0000008150,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,12.0,2024,14.0
GAA-2024-0000008151,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,61.0,2024,14.0
GAA-2024-0000008152,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,14.0
GAA-2024-0000008153,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,61.0,2024,14.0
GAA-2024-0000008154,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,10.0,2024,14.0
GAA-2024-0000008155,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,14.0
GAA-2024-0000008156,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,16.0,2024,14.0
GAA-2024-0000008157,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,14.0
GAA-2024-0000008158,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,14.0
GAA-2024-0000008159,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,292.0,2024,14.0
GAA-2024-0000008160,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,100.0,2024,14.0
GAA-2024-0000008161,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,60.0,2024,14.0
GAA-2024-0000008162,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,16.0,2024,14.0
GAA-2024-0000008163,Department of Migrant Workers (DMW),Adjudication of Agrarian Reform Cases,2.0,2024,14.0
